,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.amplitude_acc,point.params.attack_time,point.params.frequency,point.params.inter_vehicle_distance,point.params.weather,rho,rho_0,rho_1
0,0.18760307925779832,0.17944113535065925,0.16538685295925273,0.7767362359219103,0.8568258328219589,0.7134661395558339,-1.5703924403491738,-108.51948250813794,-48.87,0.0,0.0,0.997204862855835,0.997204862855835,0.997204862855835,-1.5703924403491738,-117.03896501627588,-48.87,0.0,0.0,0.9710157852902034,0.9710157852902034,0.9710157852902034,-1.5703924403491738,-125.55844752441382,-48.87,0.0,0.0,0.544236449617053,3.121453405185589,4.554470141225249,8.519482508137935,5,-0.17426909487899067,0.0071638650110212865,-0.2504424913467389
1,0.9479328877692407,0.9483825965615186,0.9461424123260086,0.7819051143330107,0.6699379753844319,0.6699379753844319,-1.5703924403491738,-108.02207025297288,-48.87,0.0,0.0,0.9218372375084414,0.9218372375084414,0.9218372375084414,-1.5703924403491738,-116.04414050594576,-48.87,0.0,0.0,0.3564404160116457,0.34375563125831715,0.3340150634064975,-1.5703924403491738,-124.06621075891864,-48.87,0.0,0.0,0.4361615792639612,3.1146800290046714,5.137272722331593,8.022070252972886,13,-0.24098173635944153,0.24365165500005315,-0.25054154913574767
2,0.6674339544760012,0.6158086342269724,0.5664779860014083,0.8630511705569497,0.8425999656732878,0.532937160588264,-1.5703924403491738,-107.109740711918,-48.87,0.0,0.0,0.1145207934693917,0.11634984185667259,0.1081079895763991,-1.5703924403491738,-114.21948142383599,-48.87,0.0,0.0,0.848909102622986,0.7073291916340855,0.5995757893025919,-1.5703924403491738,-121.32922213575398,-48.87,0.0,0.0,0.4332969304876534,7.813341328487001,7.7428584330912305,7.109740711917988,0,-0.24449035562208987,0.24762782600749134,-0.2407576435260692
3,0.5590478966672355,0.3065599157238806,0.2756716663424096,0.5950352199813015,0.5245914060629501,0.42795321463920166,-1.5703924403491738,-107.55300335318606,-48.87,0.0,0.0,0.2962478555535254,0.286390283792956,0.22868738614088668,-1.5703924403491738,-115.10600670637211,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-122.65901005955817,-48.87,0.0,0.0,0.4971118898044482,2.2560380367626713,5.0526315637268695,7.553003353186063,1,0.12940216377795455,0.23666327940525989,-0.2501449389361907
4,0.5788977555428956,0.5788977555428956,0.5788977555428956,1.0,1.0,1.0,-1.5703924403491738,-108.2298363601953,-48.87,0.0,0.0,0.700960944373004,0.5156006247304734,0.26063901839719616,-1.5703924403491738,-116.45967272039061,-48.87,0.0,0.0,0.7565570286949298,0.6433143421132952,0.4341848042476454,-1.5703924403491738,-124.68950908058592,-48.87,0.0,0.0,0.46465415640055374,6.406669398166029,4.059777637547656,8.229836360195312,10,-0.23992919802037438,0.24940808276690074,-0.23754119603547696
5,0.7163960454439415,0.7163960454439415,0.7163960454439415,1.0,1.0,1.0,-1.5703924403491738,-107.97819853162848,-48.87,0.0,0.0,0.5062473023589227,0.480890403948691,0.480890403948691,-1.5703924403491738,-115.95639706325696,-48.87,0.0,0.0,0.3011961201911067,0.28759677350576734,0.25333155931113666,-1.5703924403491738,-123.93459559488544,-48.87,0.0,0.0,0.4904975545850417,2.87676064913605,6.688941779960295,7.9781985316284825,7,-0.2869413466953388,0.2471235930440221,-0.23182662985206193
6,0.14208894859596422,0.2711356326622684,0.4490114336615465,0.6766041076372293,0.6396336811689134,0.6396336811689134,-1.5703924403491738,-108.42395793110673,-48.87,0.0,0.0,0.8035715332100334,0.3853188043352106,0.3853188043352106,-1.5703924403491738,-116.84791586221345,-48.87,0.0,0.0,0.9623113896744249,0.9653294607353036,0.9589561224487462,-1.5703924403491738,-125.27187379332018,-48.87,0.0,0.0,0.5990649893435464,7.265847600970079,4.419903203234077,8.423957931106724,12,-0.2451175810800157,0.2321433974833269,-0.23407965367082184
7,0.7363389740063974,0.7367167311949394,0.7094835407025628,0.946784487494668,0.9308183500412429,0.910960646367911,-1.5703924403491738,-107.45905964467956,-48.87,0.0,0.0,0.3805697110254052,0.343871291785572,0.343871291785572,-1.5703924403491738,-114.91811928935911,-48.87,0.0,0.0,0.6795628387590287,0.6795628387590287,0.6795628387590287,-1.5703924403491738,-122.37717893403867,-48.87,0.0,0.0,0.40473073869575016,7.053154755389299,5.453151787105401,7.4590596446795585,10,-0.24155951638801998,0.24438885662333032,-0.2464217515091187
8,0.13053203502000144,0.13053203502000144,0.13053203502000144,0.9456485631422985,0.9456485631422985,0.9456485631422985,-1.5703924403491738,-107.27681077045547,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-114.55362154091094,-48.87,0.0,0.0,0.21323588538290614,0.21323588538290614,0.21323588538290614,-1.5703924403491738,-121.83043231136641,-48.87,0.0,0.0,0.4246386767341397,7.697846681114715,4.629290759446239,7.276810770455466,0,-0.25171356288434854,0.2662203829214853,-0.23973225297180445
9,0.8323883628441907,0.8323883628441907,0.8323883628441907,1.0,1.0,1.0,-1.5703924403491738,-107.3906587157769,-48.87,0.0,0.0,0.22964880608492602,0.22964880608492602,0.22964880608492602,-1.5703924403491738,-114.78131743155379,-48.87,0.0,0.0,0.8448409224636665,0.8239148425064705,0.8239148425064705,-1.5703924403491738,-122.17197614733068,-48.87,0.0,0.0,0.5539732193156006,7.419100527114262,5.904712746531782,7.390658715776892,5,-0.24174809367794037,0.23813426015428973,-0.23943995841933052
10,0.15310850584117267,0.15310850584117267,0.15310850584117267,0.5656420542994327,0.44256597344518755,0.405406455995977,-1.5703924403491738,-107.59842866036284,-48.87,0.0,0.0,0.7827397200347561,0.5807513771281353,0.5208907901951803,-1.5703924403491738,-115.19685732072568,-48.87,0.0,0.0,0.03183238277846723,0.026894599888065973,0.026894599888065973,-1.5703924403491738,-122.79528598108853,-48.87,0.0,0.0,0.47718985173518896,6.575272480376787,4.542883125563721,7.598428660362836,7,-0.24204623886565635,0.22907251860555267,-0.23777961712470042
11,0.8213576348692461,0.8821493349013587,0.7538862482048925,0.6511839103063927,0.3711970393949895,0.28920678727877513,-1.5703924403491738,-107.35004174927622,-48.87,0.0,0.0,0.47530404176089214,0.3428790254494925,0.33310845008493206,-1.5703924403491738,-114.70008349855243,-48.87,0.0,0.0,0.5965401522222151,0.52434935098685,0.5059112678763695,-1.5703924403491738,-122.05012524782865,-48.87,0.0,0.0,0.5610163967344358,6.018030716947134,4.371209273371989,7.350041749276219,5,-0.24383534420749076,0.25067222592040306,-0.24388313292080177
12,0.7248209069863009,0.7248209069863009,0.7248209069863009,0.6797735270046399,0.4507207002915452,0.4507207002915452,-1.5703924403491738,-107.20095194330814,-48.87,0.0,0.0,0.0,0.0,0.0,-1.5703924403491738,-114.40190388661628,-48.87,0.0,0.0,0.26920222307115294,0.5549733910181189,0.4245014835155263,-1.5703924403491738,-121.60285582992442,-48.87,0.0,0.0,0.5916528797763078,6.360665661207774,4.802916654473893,7.200951943308136,11,-0.23810764409009888,0.27844900550413687,-0.23854315689544947
13,0.7173885689937648,0.6930231610354086,0.6930231610354086,0.8233379323210781,0.7648003916786906,0.6536483001486884,-1.5703924403491738,-108.79627744101863,-48.87,0.0,0.0,0.8428027585820957,0.8428027585820957,0.8428027585820957,-1.5703924403491738,-117.59255488203726,-48.87,0.0,0.0,0.09792217467586858,0.08425184454952972,0.07962894559620143,-1.5703924403491738,-126.3888323230559,-48.87,0.0,0.0,0.5647244281241384,7.799967802922859,4.739326828522903,8.796277441018637,5,-0.24423792565038926,0.2374486850481894,-0.17542586390225345
14,0.41577998026027535,0.4062828973335679,0.40191597724761524,0.5050282504112998,0.5050282504112998,0.5050282504112998,-1.5703924403491738,-108.08481591448732,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-116.16963182897464,-48.87,0.0,0.0,0.8806560296711448,0.8611204345977198,0.8546165001033539,-1.5703924403491738,-124.25444774346197,-48.87,0.0,0.0,0.47651935379995136,6.311349860132804,7.276180608063305,8.08481591448732,12,-0.23683735883144053,0.2386951441582017,-0.2382981978086196
15,0.7170220527105892,0.45728984792476435,0.32719826964190657,0.17355112123785862,0.1492479543152688,0.1492479543152688,-1.5703924403491738,-109.58332957309234,-48.87,0.0,0.0,0.2991283747399138,0.5795414345937921,0.5915690023994232,-1.5703924403491738,-119.16665914618468,-48.87,0.0,0.0,0.6093451476517736,0.16507361664247933,0.16507361664247933,-1.5703924403491738,-128.74998871927704,-48.87,0.0,0.0,0.47562882439706045,6.425518478466323,6.7081360938059635,9.583329573092342,0,-0.2462997391891486,0.24555563282975346,-0.23517210944360123
16,0.9648788716141372,0.9342279123460484,0.9342279123460484,0.7153232047226529,0.7153232047226529,0.7153232047226529,-1.5703924403491738,-112.76987036085136,-48.87,0.0,0.0,0.6222767956675462,0.6221855100398123,0.621082245184544,-1.5703924403491738,-125.53974072170271,-48.87,0.0,0.0,0.5549461072428439,0.5549461072428439,0.5549461072428439,-1.5703924403491738,-138.30961108255406,-48.87,0.0,0.0,0.8314228447020218,4.102649936345278,1.2374475884648033,12.769870360851353,9,-0.2506313110661136,0.23122215209966157,-0.2553901046625482
17,0.6433695063252924,0.6697711374091773,0.6081765807690305,0.35027400008649695,0.35027400008649695,0.35027400008649695,-1.5703924403491738,-108.15147588662248,-48.87,0.0,0.0,0.978134688098373,0.978134688098373,0.978134688098373,-1.5703924403491738,-116.30295177324496,-48.87,0.0,0.0,0.21906013149495293,0.20762574039893703,0.20762574039893703,-1.5703924403491738,-124.45442765986743,-48.87,0.0,0.0,0.0008725630861636136,3.500178126651174,1.306119787337833,8.151475886622483,9,-0.24029525751064007,0.23774709765524094,-0.23966979430224455
18,0.6518492579025755,0.5084767432556564,0.5084767432556564,0.559939844264403,0.559939844264403,0.559939844264403,-1.5703924403491738,-107.70609212670846,-48.87,0.0,0.0,0.6644106985646616,0.6644106985646616,0.6644106985646616,-1.5703924403491738,-115.41218425341691,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-123.11827638012537,-48.87,0.0,0.0,0.019330690573790534,3.1039956016927004,1.8482692792115876,7.706092126708455,11,-0.24654354615305252,0.23838004858869777,-0.23821978886426987
19,0.46474023859725266,0.46474023859725266,0.46474023859725266,0.9908347198409174,0.9908347198409174,0.9908347198409174,-1.5703924403491738,-107.24255758641311,-48.87,0.0,0.0,0.1847285182028421,0.151000759511034,0.151000759511034,-1.5703924403491738,-114.48511517282623,-48.87,0.0,0.0,0.8054746824769989,0.3174064578521192,0.3174064578521192,-1.5703924403491738,-121.72767275923934,-48.87,0.0,0.0,0.1208593004975393,2.621049059921127,1.217133967674215,7.242557586413117,13,-0.23499274512015944,0.23809019462791348,-0.24018091051479118
20,0.15549726808533793,0.15549726808533793,0.15549726808533793,0.8309134719213827,0.8292778259712086,0.8292778259712086,-1.5703924403491738,-108.21209221583192,-48.87,0.0,0.0,0.3469691760599465,0.41951988795093426,0.5264415963997491,-1.5703924403491738,-116.42418443166383,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-124.63627664749575,-48.87,0.0,0.0,0.055587698927861195,3.2642790156468946,0.8350955940431288,8.212092215831918,0,-0.21520994186255393,0.09963989257218575,-0.2479933681084292
21,0.8075120981616026,0.42061447369758254,0.42061447369758254,0.9151152506092411,0.9082080413259233,0.9072973782816897,-1.5703924403491738,-108.44238739961486,-48.87,0.0,0.0,0.8607047449222665,0.8432865927981218,0.8307871169058201,-1.5703924403491738,-116.88477479922972,-48.87,0.0,0.0,0.7755321495840694,0.2934091124900736,0.2934091124900736,-1.5703924403491738,-125.32716219884458,-48.87,0.0,0.0,0.18538957780859572,3.6026668424575305,1.6012283118335584,8.442387399614852,9,-0.23753352147240303,0.10765066088700692,-0.2395780445598401
22,0.19425862692363688,0.4506326057326829,0.4658684374078487,0.21146126348329708,0.21146126348329708,0.21146126348329708,-1.5703924403491738,-108.32422560418638,-48.87,0.0,0.0,0.44108705725094954,0.5054190117024941,0.3988935093054321,-1.5703924403491738,-116.64845120837276,-48.87,0.0,0.0,0.9573801450804965,0.9494858087583563,0.9376393907438701,-1.5703924403491738,-124.97267681255914,-48.87,0.0,0.0,0.0634675923132002,3.479866650864695,1.725066834341615,8.32422560418638,5,-0.19872281605435127,0.23532843242338153,-0.23699181999214503
23,0.4572749633661092,0.44607654225346727,0.44607654225346727,0.3847269707648313,0.23863941218771811,0.5029619403715444,-1.5703924403491738,-107.54127351140062,-48.87,0.0,0.0,0.7424076969843787,0.7424076969843787,0.7424076969843787,-1.5703924403491738,-115.08254702280124,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-122.62382053420185,-48.87,0.0,0.0,0.03552347605567718,3.177953418245891,1.508870436661725,7.541273511400623,0,-0.24226374216967628,0.2442319903188359,-0.23873886491489493
24,1.0,1.0,1.0,0.3429520397068042,0.3429520397068042,0.3429520397068042,-1.5703924403491738,-107.64426537318565,-48.87,0.0,0.0,0.9273236052451869,0.7143555124584064,0.5272023223563703,-1.5703924403491738,-115.2885307463713,-48.87,0.0,0.0,0.44822471556254506,0.5390388913854437,0.7039282509021946,-1.5703924403491738,-122.93279611955694,-48.87,0.0,0.0,0.07215376339011677,3.554642746268267,1.1000854296033875,7.64426537318565,1,-0.2397760647337357,0.23651879121377295,-0.23991388640515066
25,0.7525700217289254,0.17835418872780529,0.17835418872780529,0.7760766458626434,0.8356447671397023,0.5241871158477462,-1.5703924403491738,-107.0587115122431,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-114.11742302448619,-48.87,0.0,0.0,0.7950196728420882,0.6478526761572037,0.6478526761572037,-1.5703924403491738,-121.17613453672928,-48.87,0.0,0.0,0.12864223681362913,2.528963681679973,1.4875554188862345,7.0587115122430975,12,-0.2390130653142597,0.24483478918156898,-0.23894493335818634
26,1.0,1.0,1.0,0.8372622486361015,0.8393964298157638,0.8163898459866562,-1.5703924403491738,-107.83152504106171,-48.87,0.0,0.0,0.8615293870078874,0.5280598063974844,0.21811866456738327,-1.5703924403491738,-115.66305008212342,-48.87,0.0,0.0,0.4763192410598388,0.4763192410598388,0.4763192410598388,-1.5703924403491738,-123.49457512318513,-48.87,0.0,0.0,0.09198617697649236,3.355938400798645,1.2656904152983088,7.831525041061714,5,-0.2374419300641719,0.20209446002901021,-0.23897503877737059
27,0.24653753467744866,0.4125011727867689,0.5124525860054197,0.7832226821913002,0.9150003678832368,0.5531686476108253,-1.5703924403491738,-108.12138775268157,-48.87,0.0,0.0,0.8640372562050935,0.8312800536121596,0.8312800536121596,-1.5703924403491738,-116.24277550536314,-48.87,0.0,0.0,0.9778728347461139,0.9778728347461139,0.9778728347461139,-1.5703924403491738,-124.36416325804471,-48.87,0.0,0.0,0.07542460540548017,3.6516771203402785,0.8389811061526833,8.121387752681574,4,-0.2795639036544566,0.24569698796262074,-0.2372892150234147
28,0.7834307587432875,0.8691913891582438,0.4101288626495284,0.19143021113478922,0.1641663902620181,0.1641663902620181,-1.5703924403491738,-108.27406074885826,-48.87,0.0,0.0,0.0,0.0,0.0,-1.5703924403491738,-116.54812149771652,-48.87,0.0,0.0,0.8746592736640884,0.5818896400026989,0.5818896400026989,-1.5703924403491738,-124.82218224657478,-48.87,0.0,0.0,0.0023283326954693707,3.3837438659271952,0.7260799120888182,8.274060748858256,6,-0.24530015247651615,0.0022120967419514415,-0.25746916838459466
29,1.0,1.0,1.0,0.18100025103745004,0.18100025103745004,0.18100025103745004,-1.5703924403491738,-107.89502908107278,-48.87,0.0,0.0,0.30642370092679894,0.6415069071904834,0.5123582867284839,-1.5703924403491738,-115.79005816214556,-48.87,0.0,0.0,0.6484855184961696,0.6484855184961696,0.6484855184961696,-1.5703924403491738,-123.68508724321833,-48.87,0.0,0.0,0.08885469961317279,3.1670041828172355,1.014677718369809,7.895029081072778,13,-0.2665939302632774,0.08459458154530619,-0.23716732672101593
30,0.9366979201384766,0.9366979201384766,0.9366979201384766,0.9756359469095871,0.9750900873815554,0.9735736815756707,-1.5703924403491738,-107.7239659980799,-48.87,0.0,0.0,0.7742602835862935,0.4746687346989922,0.4746687346989922,-1.5703924403491738,-115.44793199615981,-48.87,0.0,0.0,0.6638497107754607,0.5881877022120984,0.5308659469761409,-1.5703924403491738,-123.17189799423971,-48.87,0.0,0.0,0.16977191184776505,3.410628370272743,1.0845913933605709,7.72396599807991,9,-0.24963375774153462,0.12432093114300002,-0.23691458366238205
31,0.23462191570594673,0.22900299166867844,0.6775768136179791,0.09221435294516336,0.09221435294516336,0.09221435294516336,-1.5703924403491738,-107.5995468885562,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-115.19909377711241,-48.87,0.0,0.0,0.2993611067836879,0.2993611067836879,0.2993611067836879,-1.5703924403491738,-122.79864066566861,-48.87,0.0,0.0,0.12462044584540918,3.20569272833827,1.235334020211369,7.599546888556198,6,-0.2512885600918695,0.08746318050403268,-0.23024744591339452
